raw_problem_id,source_doc_title,paper,question_number,source_pdf_page_number,answer_format,has_visual_context,topic_id,skill_id,archetype_id,difficulty_estimate,requires_visual_component,visual_component_type,needs_archetype_review
epp_grammar_pack3_paper10_q10,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,10,26,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper10_q11,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,11,26,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper10_q12,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,12,27,multiple_choice,True,number_place_value,np_negative_numbers,negative_temperature_change,2,True,thermometer,no
epp_grammar_pack3_paper10_q13,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,13,27,multiple_choice,False,arithmetic,ar_divide_remainders,division_remainder,2,False,,no
epp_grammar_pack3_paper10_q14,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,14,27,multiple_choice,False,factors_multiples_powers,nm_square_cube_numbers,square_cube_number_recognition,2,False,,no
epp_grammar_pack3_paper10_q15,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,15,28,multiple_choice,True,geometry,geom_shape_names,shape_name_2d_3d,1,True,shape_diagram,no
epp_grammar_pack3_paper10_q16,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,16,28,multiple_choice,True,number_place_value,np_number_line,number_line_value_or_offset,2,True,number_line,no
epp_grammar_pack3_paper10_q17,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,17,28,multiple_choice,False,decimals,dec_add_subtract,decimal_add_subtract_context,2,False,,no
epp_grammar_pack3_paper10_q18,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,18,28,multiple_choice,False,fractions,frac_of_amount,fraction_of_amount_simple,2,False,,no
epp_grammar_pack3_paper10_q19,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,19,29,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper10_q20,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,20,29,multiple_choice,True,data_statistics,stat_mean,mean_find_missing,3,False,,no
epp_grammar_pack3_paper10_q21,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,21,30,multiple_choice,False,decimals,dec_multiplication,decimal_multiplication,3,False,,no
epp_grammar_pack3_paper10_q22,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,22,30,multiple_choice,False,fractions,frac_compare_equivalence,compare_fractions,2,False,,no
epp_grammar_pack3_paper10_q23,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,23,30,multiple_choice,True,geometry,geom_volume,volume_cube_cuboid,2,True,3d_shape_optional,no
epp_grammar_pack3_paper10_q24,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,24,30,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper10_q25,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,25,31,multiple_choice,True,geometry,geom_coordinate_transformations,coordinate_reflection,2,True,coordinate_grid,no
epp_grammar_pack3_paper10_q26,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,26,31,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper10_q27,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,27,32,multiple_choice,True,sequences_patterns,seq_arithmetic_geometric,sequence_next_additive,2,False,,no
epp_grammar_pack3_paper10_q28,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,28,32,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper10_q29,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,29,32,multiple_choice,True,geometry,geom_tiling_count,tiling_count_area,3,True,tiling_diagram_optional,no
epp_grammar_pack3_paper10_q30,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,30,33,multiple_choice,True,algebra,alg_expressions_from_words,expression_from_repeated_group,2,False,,no
epp_grammar_pack3_paper10_q31,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,31,33,multiple_choice,False,ratio_proportion_rates,ratio_equivalence,ratio_equivalent_form,2,False,,no
epp_grammar_pack3_paper10_q32,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,32,33,multiple_choice,False,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper10_q33,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,33,34,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper10_q34,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,34,34,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper10_q35,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,35,34,multiple_choice,True,data_statistics,stat_median_mode_range,mode_list,1,False,,no
epp_grammar_pack3_paper10_q36,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,36,35,multiple_choice,False,algebra,alg_substitution,substitute_expression_values,2,False,,no
epp_grammar_pack3_paper10_q37,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,37,35,multiple_choice,True,data_statistics,data_bar_charts,chart_statement_must_be_true,3,True,bar_chart,no
epp_grammar_pack3_paper10_q38,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,38,36,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper10_q39,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,39,36,multiple_choice,False,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper10_q40,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,40,36,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper10_q41,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,41,37,multiple_choice,True,data_statistics,stat_mean,mean_find_missing,3,False,,no
epp_grammar_pack3_paper10_q42,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,42,37,multiple_choice,True,decimals,dec_add_subtract,decimal_add_subtract_context,2,False,,no
epp_grammar_pack3_paper10_q43,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,43,37,multiple_choice,False,arithmetic,ar_divide_round_up,division_groups_round_up,2,False,,no
epp_grammar_pack3_paper10_q44,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,44,38,multiple_choice,False,algebra,alg_expressions_from_words,expression_from_repeated_group,2,False,,no
epp_grammar_pack3_paper10_q45,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,45,38,multiple_choice,False,measurement_units,meas_unit_conversion,metric_conversion_length_capacity_mass,2,False,,no
epp_grammar_pack3_paper10_q46,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,46,38,multiple_choice,False,percentages,pct_percentage_composition,percentage_composition_after_change,3,False,,no
epp_grammar_pack3_paper10_q47,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,47,38,multiple_choice,False,percentages,pct_percent_of_amount,percent_of_amount,2,False,,no
epp_grammar_pack3_paper10_q48,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,48,39,multiple_choice,True,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper10_q49,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,49,39,multiple_choice,False,ratio_proportion_rates,prop_speed_distance_time,speed_distance_time,3,False,,no
epp_grammar_pack3_paper10_q50,"11+ Mathematics, Grammar Schools, Pack 3",Paper 10,50,39,multiple_choice,True,geometry,geom_angle_facts,triangle_angle_sum,2,True,triangle_angle_diagram,no
epp_grammar_pack3_paper11_q01,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,1,43,multiple_choice,False,number_place_value,np_digit_rearrangement,digit_rearrange_extreme,2,False,,no
epp_grammar_pack3_paper11_q02,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,2,43,multiple_choice,False,mixed_problem_solving,mixed_custom_notation,custom_notation_calculate,5,False,,no
epp_grammar_pack3_paper11_q03,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,3,43,multiple_choice,True,geometry,geom_tiling_count,tiling_count_area,3,True,tiling_diagram_optional,no
epp_grammar_pack3_paper11_q04,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,4,44,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper11_q05,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,5,44,multiple_choice,True,sequences_patterns,seq_arithmetic_geometric,sequence_next_additive,2,False,,no
epp_grammar_pack3_paper11_q06,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,6,44,multiple_choice,False,factors_multiples_powers,nm_factors_multiples_basic,factor_multiple_basic,2,False,,no
epp_grammar_pack3_paper11_q07,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,7,45,multiple_choice,True,geometry,geom_angle_facts,angles_on_line_around_point,2,True,angle_diagram,no
epp_grammar_pack3_paper11_q08,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,8,45,multiple_choice,True,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper11_q09,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,9,45,multiple_choice,False,algebra,alg_substitution,substitute_expression_values,2,False,,no
epp_grammar_pack3_paper11_q10,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,10,46,multiple_choice,True,geometry,geom_coordinate_transformations,coordinate_reflection,2,True,coordinate_grid,no
epp_grammar_pack3_paper11_q11,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,11,46,multiple_choice,False,decimals,dec_add_subtract,decimal_add_subtract_context,2,False,,no
epp_grammar_pack3_paper11_q12,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,12,47,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper11_q13,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,13,47,multiple_choice,False,number_place_value,np_rounding,round_decimal_places,1,False,,no
epp_grammar_pack3_paper11_q14,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,14,47,multiple_choice,True,geometry,geom_angle_facts,triangle_angle_sum,2,True,triangle_angle_diagram,no
epp_grammar_pack3_paper11_q15,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,15,48,multiple_choice,True,geometry,geom_parallel_perpendicular,parallel_perpendicular_lines,2,True,line_diagram,no
epp_grammar_pack3_paper11_q16,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,16,48,multiple_choice,True,geometry,geom_circle_measure,circle_circumference_area_context,3,True,circle_diagram,no
epp_grammar_pack3_paper11_q17,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,17,49,multiple_choice,True,geometry,geom_shape_names,shape_name_2d_3d,1,True,shape_diagram,no
epp_grammar_pack3_paper11_q18,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,18,49,multiple_choice,False,percentages,pct_percent_of_amount,percentage_of_quantity_units,3,False,,no
epp_grammar_pack3_paper11_q19,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,19,49,multiple_choice,False,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper11_q20,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,20,49,multiple_choice,False,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper11_q21,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,21,50,multiple_choice,False,number_place_value,np_number_line,number_midpoint_between_values,2,False,,no
epp_grammar_pack3_paper11_q22,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,22,50,multiple_choice,True,probability_sets_logic,prob_basic,probability_simple_count,1,False,,no
epp_grammar_pack3_paper11_q23,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,23,50,multiple_choice,False,measurement_units,meas_unit_conversion,metric_conversion_length_capacity_mass,2,False,,no
epp_grammar_pack3_paper11_q24,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,24,50,multiple_choice,False,decimals,dec_scale_powers_ten,dec_scale_powers_ten,2,False,,no
epp_grammar_pack3_paper11_q25,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,25,51,multiple_choice,True,geometry,geom_coordinates_missing_vertex,coordinates_missing_rectangle,3,True,coordinate_grid,no
epp_grammar_pack3_paper11_q26,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,26,51,multiple_choice,False,arithmetic,ar_divide_round_up,division_groups_round_up,2,False,,no
epp_grammar_pack3_paper11_q27,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,27,52,multiple_choice,True,probability_sets_logic,sets_venn_overlap,venn_diagram_region,3,True,venn_diagram,no
epp_grammar_pack3_paper11_q28,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,28,52,multiple_choice,True,measurement_units,meas_calendar_timetable_timezone,timetable_duration,2,True,timetable,no
epp_grammar_pack3_paper11_q29,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,29,52,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper11_q30,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,30,53,multiple_choice,False,probability_sets_logic,prob_basic,probability_simple_count,1,False,,no
epp_grammar_pack3_paper11_q31,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,31,53,multiple_choice,True,data_statistics,data_bar_charts,chart_statement_must_be_true,3,True,bar_chart,no
epp_grammar_pack3_paper11_q32,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,32,54,multiple_choice,True,geometry,geom_special_triangle_angles,isosceles_equilateral_angles,2,True,triangle_angle_diagram,no
epp_grammar_pack3_paper11_q33,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,33,54,multiple_choice,False,data_statistics,stat_mean,mean_find_missing,3,False,,no
epp_grammar_pack3_paper11_q34,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,34,54,multiple_choice,False,percentages,pct_percent_of_amount,percent_of_amount,2,False,,no
epp_grammar_pack3_paper11_q35,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,35,55,multiple_choice,False,fractions,frac_compare_equivalence,compare_fractions,2,False,,no
epp_grammar_pack3_paper11_q36,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,36,55,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper11_q37,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,37,55,multiple_choice,False,ratio_proportion_rates,prop_recipe_scaling,recipe_direct_scaling,2,False,,no
epp_grammar_pack3_paper11_q38,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,38,55,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,yes
epp_grammar_pack3_paper11_q39,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,39,56,multiple_choice,True,data_statistics,data_pie_charts,pie_chart_percent_count,2,True,pie_chart,no
epp_grammar_pack3_paper11_q40,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,40,56,multiple_choice,False,algebra,alg_equivalent_forms,algebra_equivalent_rearrangement,3,False,,no
epp_grammar_pack3_paper11_q41,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,41,57,multiple_choice,True,ratio_proportion_rates,prop_scale_maps,map_scale_real_distance,3,True,scale_diagram_optional,no
epp_grammar_pack3_paper11_q42,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,42,57,multiple_choice,True,geometry,geom_shape_names,shape_name_2d_3d,1,True,shape_diagram,no
epp_grammar_pack3_paper11_q43,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,43,57,multiple_choice,True,geometry,geom_area_basic,area_from_area_and_dimension,3,False,,no
epp_grammar_pack3_paper11_q44,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,44,57,multiple_choice,False,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper11_q45,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,45,58,multiple_choice,False,number_place_value,np_compare_order_numbers,numeric_comparison_closest,2,False,,no
epp_grammar_pack3_paper11_q46,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,46,58,multiple_choice,True,percentages,pct_reverse_percentage,reverse_percentage_original_price,3,False,,no
epp_grammar_pack3_paper11_q47,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,47,58,multiple_choice,True,geometry,geom_special_triangle_angles,isosceles_equilateral_angles,2,True,triangle_angle_diagram,no
epp_grammar_pack3_paper11_q48,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,48,59,multiple_choice,False,data_statistics,stat_mean,mean_find_missing,3,False,,no
epp_grammar_pack3_paper11_q49,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,49,59,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper11_q50,"11+ Mathematics, Grammar Schools, Pack 3",Paper 11,50,59,multiple_choice,True,factors_multiples_powers,nm_lcm_remainders,lcm_repeated_events,4,False,,no
epp_grammar_pack3_paper12_q01,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,1,63,multiple_choice,True,geometry,geom_shape_names,shape_name_2d_3d,1,True,shape_diagram,no
epp_grammar_pack3_paper12_q02,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,2,63,multiple_choice,False,mixed_problem_solving,mixed_custom_notation,custom_notation_calculate,5,False,,no
epp_grammar_pack3_paper12_q03,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,3,63,multiple_choice,False,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper12_q04,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,4,64,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper12_q05,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,5,64,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper12_q06,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,6,64,multiple_choice,False,number_place_value,np_rounding,round_decimal_places,1,False,,no
epp_grammar_pack3_paper12_q07,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,7,65,multiple_choice,True,geometry,geom_tiling_count,tiling_count_area,3,True,tiling_diagram_optional,no
epp_grammar_pack3_paper12_q08,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,8,65,multiple_choice,False,measurement_units,meas_money_shopping,money_total_and_change,2,True,price_table_optional,no
epp_grammar_pack3_paper12_q09,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,9,65,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper12_q10,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,10,66,multiple_choice,False,measurement_units,meas_capacity,capacity_remaining_after_pouring,2,False,,no
epp_grammar_pack3_paper12_q11,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,11,66,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper12_q12,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,12,67,multiple_choice,False,geometry,geom_angle_facts,angles_on_line_around_point,2,True,angle_diagram,no
epp_grammar_pack3_paper12_q13,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,13,67,multiple_choice,True,geometry,geom_3d_shape_properties,shape_edges_faces_vertices,2,True,3d_shape,no
epp_grammar_pack3_paper12_q14,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,14,68,multiple_choice,True,geometry,geom_coordinate_transformations,coordinate_translation,3,True,coordinate_grid,no
epp_grammar_pack3_paper12_q15,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,15,68,multiple_choice,False,decimals,dec_add_subtract,decimal_add_subtract_context,2,False,,no
epp_grammar_pack3_paper12_q16,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,16,69,multiple_choice,False,factors_multiples_powers,nm_divisibility_tests,divisibility_tests,2,False,,no
epp_grammar_pack3_paper12_q17,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,17,69,multiple_choice,True,sequences_patterns,seq_arithmetic_geometric,sequence_next_additive,2,False,,no
epp_grammar_pack3_paper12_q18,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,18,69,multiple_choice,False,measurement_units,meas_unit_conversion,metric_conversion_length_capacity_mass,2,False,,no
epp_grammar_pack3_paper12_q19,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,19,69,multiple_choice,True,decimals,dec_multiplication,decimal_multiplication,3,False,,no
epp_grammar_pack3_paper12_q20,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,20,70,multiple_choice,True,data_statistics,data_pie_charts,pie_chart_percent_count,2,True,pie_chart,no
epp_grammar_pack3_paper12_q21,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,21,70,multiple_choice,False,percentages,pct_percent_of_amount,percentage_of_quantity_units,3,False,,no
epp_grammar_pack3_paper12_q22,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,22,70,multiple_choice,False,arithmetic,ar_divide_equal_groups,division_equal_groups,1,False,,no
epp_grammar_pack3_paper12_q23,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,23,71,multiple_choice,False,measurement_units,meas_time_duration,time_duration_start_end,2,False,,no
epp_grammar_pack3_paper12_q24,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,24,71,multiple_choice,True,decimals,dec_scale_powers_ten,dec_scale_powers_ten,2,False,,no
epp_grammar_pack3_paper12_q25,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,25,71,multiple_choice,False,measurement_units,meas_unit_selection,plausible_measure_unit,1,False,,no
epp_grammar_pack3_paper12_q26,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,26,71,multiple_choice,False,decimals,dec_add_subtract,decimal_add_subtract_context,2,False,,no
epp_grammar_pack3_paper12_q27,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,27,72,multiple_choice,True,sequences_patterns,seq_arithmetic_geometric,sequence_next_additive,2,False,,no
epp_grammar_pack3_paper12_q28,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,28,72,multiple_choice,False,number_place_value,np_number_line,number_midpoint_between_values,2,False,,no
epp_grammar_pack3_paper12_q29,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,29,72,multiple_choice,True,decimals,dec_add_subtract,decimal_add_subtract_context,2,False,,no
epp_grammar_pack3_paper12_q30,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,30,72,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,yes
epp_grammar_pack3_paper12_q31,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,31,73,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper12_q32,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,32,73,multiple_choice,True,geometry,geom_circle_measure,circle_circumference_area_context,3,True,circle_diagram,no
epp_grammar_pack3_paper12_q33,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,33,73,multiple_choice,False,measurement_units,meas_time_duration,film_time_fraction,3,False,,no
epp_grammar_pack3_paper12_q34,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,34,74,multiple_choice,True,data_statistics,stat_mean,mean_find_missing,3,False,,no
epp_grammar_pack3_paper12_q35,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,35,74,multiple_choice,True,probability_sets_logic,sets_venn_overlap,venn_diagram_region,3,True,venn_diagram,no
epp_grammar_pack3_paper12_q36,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,36,74,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,yes
epp_grammar_pack3_paper12_q37,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,37,75,multiple_choice,True,geometry,geom_special_triangle_angles,isosceles_equilateral_angles,2,True,triangle_angle_diagram,no
epp_grammar_pack3_paper12_q38,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,38,75,multiple_choice,False,fractions,frac_unit_fractions,fraction_as_share,2,False,,no
epp_grammar_pack3_paper12_q39,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,39,76,multiple_choice,True,measurement_units,meas_unit_conversion,metric_conversion_length_capacity_mass,2,False,,no
epp_grammar_pack3_paper12_q40,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,40,76,multiple_choice,True,geometry,geom_shape_names,shape_name_2d_3d,1,True,shape_diagram,no
epp_grammar_pack3_paper12_q41,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,41,76,multiple_choice,True,geometry,geom_angle_facts,triangle_angle_sum,2,True,triangle_angle_diagram,no
epp_grammar_pack3_paper12_q42,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,42,77,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper12_q43,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,43,77,multiple_choice,False,measurement_units,meas_calendar_timetable_timezone,timezone_offset,2,False,,no
epp_grammar_pack3_paper12_q44,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,44,78,multiple_choice,False,algebra,alg_expressions_from_words,expression_money_or_units,3,False,,no
epp_grammar_pack3_paper12_q45,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,45,78,multiple_choice,True,ratio_proportion_rates,prop_scale_maps,map_scale_map_distance,4,False,,no
epp_grammar_pack3_paper12_q46,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,46,78,multiple_choice,True,data_statistics,data_bar_charts,bar_chart_difference_total,2,True,bar_chart,no
epp_grammar_pack3_paper12_q47,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,47,78,multiple_choice,False,fractions,frac_operations,division_by_fraction,3,False,,no
epp_grammar_pack3_paper12_q48,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,48,79,multiple_choice,True,geometry,geom_area_basic,area_rectangle_triangle_parallelogram,2,True,area_shape_optional,no
epp_grammar_pack3_paper12_q49,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,49,79,multiple_choice,True,geometry,geom_3d_shape_properties,shape_edges_faces_vertices,2,True,3d_shape,no
epp_grammar_pack3_paper12_q50,"11+ Mathematics, Grammar Schools, Pack 3",Paper 12,50,79,multiple_choice,True,geometry,geom_special_triangle_angles,isosceles_equilateral_angles,2,True,triangle_angle_diagram,no
epp_grammar_pack3_paper9_q01,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,1,3,multiple_choice,False,fractions,frac_unit_fractions,unit_fractions_in_whole,1,False,,no
epp_grammar_pack3_paper9_q02,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,2,3,multiple_choice,False,arithmetic,ar_multi_step_numeric,multi_step_arithmetic_expression,3,False,,no
epp_grammar_pack3_paper9_q03,"11+ Mathematics, Grammar Schools, Pack 3",Paper 9,3,3,multiple_choice,False,measurement_units,meas_unit_selection,plausible_measure_unit,1,False,,no
